"","user_id","gender","age_group","city"
"1029921",395746,"Мужчина","25-34","Челябинск"
"1030075",913351,"Женщина","55-64","Новосибирск"
"1032002",1648875,"Мужчина","35-44","Москва"
"1032266",2019001,"Женщина","35-44","Москва"
"1032308",1532637,"Женщина","35-44","Ярославль"
"1032328",1050075,"Мужчина","25-34","Москва"
"1043053",2019680,"Женщина","25-34","Смоленск"
"1043102",974987,"Женщина","15-24","Самара"
"1043939",1874650,"Женщина","35-44","Екатеринбург"
"1045469",1494399,"Женщина","35-44","Москва"
"1045678",1782161,"Женщина","45-54","Москва"
"1045768",2021712,"Мужчина","75 и старше","Красноярск"
"1045788",2355899,"Мужчина","35-44","Новокузнецк"
"1045789",395677,"Мужчина","35-44","Екатеринбург"
"1046272",2443185,"Мужчина","15-24","Ростов-на-Дону"
"1046276",1678610,"Женщина","15-24","Красноярск"
"1046432",1949344,"Женщина","25-34","Липецк"
"1046512",1278303,"Женщина","25-34","Пермь"
"1046801",1301066,"Женщина","35-44","Челябинск"
"1048236",92831,"Женщина","35-44","Москва"
"1048245",2021480,"Женщина",NA,"Москва"
"1048254",1420595,"Мужчина","25-34","Москва"
"1048386",1807039,"Женщина","35-44","Ставрополь"
"1048431",1031170,"Женщина","35-44","Челябинск"
"1048641",1454698,"Женщина","35-44","Волгоград"
"1049793",1978560,"Женщина","25-34","Москва"
"1049903",1405487,"Женщина","35-44","Москва"
"1050527",2020841,"Женщина","25-34","Краснодар"
"1050657",1117482,"Женщина","35-44","Москва"
"1051370",1915063,"Женщина","15-24","Липецк"
"1051442",1366164,"Женщина","15-24","Нижний Новгород"
"1051443",1981788,"Женщина","25-34","Санкт-Петербург"
"1051560",1804820,"Женщина","55-64","Москва"
"1051716",304826,"Мужчина","25-34","Ростов-на-Дону"
"1052199",994042,"Женщина","25-34","Тюмень"
"1052407",1224452,"Женщина","35-44","Волгоград"
"1052679",1244688,"Женщина","25-34","Санкт-Петербург"
"1053036",1716029,"Мужчина","55-64","Ульяновск"
"1053092",304567,"Мужчина","25-34","Липецк"
"1054764",1203737,"Мужчина","35-44","Нижний Новгород"
"1055517",1643940,"Женщина","25-34","Тольятти"
"1055559",1597206,"Женщина","25-34","Ростов-на-Дону"
"1055564",1391738,"Женщина","55-64","Воронеж"
"1056040",2020542,"Мужчина","25-34","Томск"
"1056075",191958,"Мужчина","35-44","Волгоград"
"1056347",800846,"Женщина","25-34","Самара"
"1056455",1644796,"Женщина","35-44","Санкт-Петербург"
"1056743",811552,"Мужчина","25-34","Пермь"
"1056779",357831,"Мужчина","35-44","Краснодар"
"1057073",1853330,"Женщина","35-44","Москва"
"1057143",2037464,"Женщина","25-34","Тольятти"
"1057294",1279701,"Женщина","35-44","Ростов-на-Дону"
"1057486",1956836,"Мужчина","15-24","Барнаул"
"1057756",653780,"Женщина","15-24","Уфа"
"1057938",1913868,"Женщина","25-34","Московская Область"
"1058106",1905440,"Женщина","35-44","Москва"
"1058176",1115963,"Женщина","45-54","Москва"
"1058536",1276464,"Мужчина","25-34","Оренбург"
"1058737",2021371,"Женщина","35-44","Санкт-Петербург"
"1058769",1073682,"Женщина","25-34","Тюмень"
"1058817",854994,"Мужчина","25-34","Рязань"
"1058999",1573158,"Мужчина","55-64","Пермь"
"1059398",1829179,"Женщина","55-64","Москва"
"1060223",1878394,"Женщина","15-24","Москва"
"1060239",1767157,"Женщина","55-64","Пермь"
"1060295",2021620,"Женщина","15-24","Белгород"
"1060399",1847318,"Женщина","25-34","Самара"
"1060949",1529547,"Мужчина","25-34","Москва"
"1061424",1800066,"Женщина","15-24","Москва"
"1061564",1517214,"Мужчина","15-24","Москва"
"1061628",2022824,"Женщина","65-74","Пермь"
"1061670",2022929,"Мужчина","25-34","Москва"
"1061700",1155541,"Женщина","25-34","Самара"
"1061830",1113613,"Мужчина","45-54","Екатеринбург"
"1062336",1537651,"Мужчина","35-44","Тюмень"
"1062505",2019701,"Женщина",NA,"Новосибирск"
"1062510",2374048,"Мужчина",NA,"Новосибирск"
"1062518",949591,"Женщина","45-54","Новосибирск"
"1062896",342590,"Женщина","15-24","Краснодар"
"1063168",1571512,"Мужчина","15-24","Калининград"
"1063720",1677746,"Женщина","15-24","Красноярск"
"1063941",313854,"Женщина","25-34","Ростов-на-Дону"
"1064031",185831,"Мужчина",NA,"Москва"
"1064337",1302914,"Мужчина","15-24","Тверь"
"1064480",1452513,"Мужчина","35-44","Москва"
"1064696",793469,"Женщина","25-34","Санкт-Петербург"
"1064817",2816388,"Мужчина","15-24","Иркутск"
"1064844",410861,"Мужчина","35-44","Москва"
"1065511",1311350,"Женщина","35-44","Нижний Новгород"
"1066057",615820,"Женщина","35-44","Екатеринбург"
"1067653",1167042,"Мужчина","25-34","Москва"
"1067835",1414622,"Женщина","55-64","Воронеж"
"1067865",1228299,"Мужчина","15-24","Ростов-на-Дону"
"1068764",1106061,"Женщина","25-34","Новосибирск"
"1069362",1801700,"Женщина","25-34","Ульяновск"
"1069494",2022749,"Женщина","45-54","Тверь"
"1069626",1573391,"Мужчина","25-34","Тюмень"
"1070193",1807870,"Женщина","25-34","Самара"
"1070283",1835470,"Мужчина","25-34","Москва"
"1070393",1811571,"Женщина","35-44","Волгоград"
"1070396",1473656,"Женщина","35-44","Волгоград"
"1070591",56857,"Женщина","45-54","Московская Область"
"1070690",1818436,"Женщина",NA,"Казань"
"1070710",1489706,"Женщина","35-44","Тула"
"1070886",330253,"Женщина","25-34","Ростов-на-Дону"
"1070996",1398866,"Женщина","25-34","Екатеринбург"
"1071521",280682,"Женщина","35-44","Краснодар"
"1072451",313959,"Женщина","25-34","Ростов-на-Дону"
"1072979",1007626,"Мужчина","15-24","Пермь"
"1072983",347582,"Женщина","35-44","Красноярск"
"1074223",1079094,"Женщина","25-34","Воронеж"
"1074399",330863,"Мужчина","25-34","Краснодар"
"1075839",1702649,"Мужчина",NA,"Тверь"
"1076105",642864,"Женщина","25-34","Астрахань"
"1077080",465124,"Женщина","35-44","Калининград"
"1077143",545727,"Женщина","25-34","Ростов-на-Дону"
"1077383",718100,"Мужчина","25-34","Екатеринбург"
"1077408",349052,"Женщина",NA,"Волгоград"
"1077697",718171,"Мужчина","25-34","Краснодар"
"1077709",718189,"Женщина","35-44","Красноярск"
"1078094",988252,"Женщина","25-34","Омск"
"1078554",298881,"Женщина","35-44","Краснодар"
"1078809",720091,"Женщина","15-24","Уфа"
"1079073",417051,"Женщина","25-34","Екатеринбург"
"1082505",356088,"Мужчина","25-34","Красноярск"
"1082805",386333,"Женщина","25-34","Ростов-на-Дону"
"1082809",1555283,"Мужчина","25-34","Ростов-на-Дону"
"1082919",902364,"Женщина","55-64","Москва"
"1082961",60355,"Мужчина","25-34","Москва"
"1083401",282894,"Женщина","25-34","Уфа"
"1083410",423029,"Женщина","25-34","Красноярск"
"1083618",1793963,"Женщина","35-44","Омск"
"1083746",721844,"Женщина","25-34","Москва"
"1083846",733144,"Мужчина","25-34","Новосибирск"
"1084238",1109718,"Женщина","25-34","Волгоград"
"1084244",1073988,"Женщина","25-34","Москва"
"1084280",114951,"Мужчина","25-34","Ростов-на-Дону"
"1084830",307704,"Женщина","25-34","Ростов-на-Дону"
"1084878",722825,"Мужчина","45-54","Екатеринбург"
"1084927",438002,"Женщина","25-34","Новосибирск"
"1085872",279910,"Женщина","15-24","Омск"
"1085928",1608226,"Женщина","15-24","Москва"
"1086858",360999,"Женщина","15-24","Ростов-на-Дону"
"1087182",745094,"Женщина","25-34","Санкт-Петербург"
"1087364",288679,"Женщина","25-34","Новосибирск"
"1087496",102313,"Мужчина",NA,"Москва"
"1088024",726057,"Женщина","25-34","Краснодар"
"1088570",595298,"Мужчина","25-34","Московская Область"
"1088579",1621358,"Мужчина","25-34","Санкт-Петербург"
"1088687",304781,"Мужчина","15-24","Санкт-Петербург"
"1088879",107641,"Женщина","25-34","Казань"
"1089185",342043,"Женщина","25-34","Краснодар"
"1089191",729132,"Женщина","25-34","Краснодар"
"1089429",1270984,"Мужчина","25-34","Самара"
"1090104",671578,"Женщина","55-64","Тюмень"
"1090500",732176,"Женщина","25-34","Екатеринбург"
"1090772",732093,"Женщина","25-34","Тюмень"
"1091060",936282,"Женщина","45-54","Москва"
"1091636",1159172,"Мужчина","25-34","Москва"
"1091684",1262134,"Женщина","25-34","Красноярск"
"1091724",1126528,"Женщина","45-54","Краснодар"
"1094427",854792,"Женщина","25-34","Иркутск"
"1094716",1564247,"Мужчина","25-34","Томск"
"1094862",1615634,"Женщина","35-44","Новосибирск"
"1094928",314207,"Мужчина","25-34","Владимир"
"1095048",779431,"Мужчина","35-44","Екатеринбург"
"1096378",1660575,"Женщина","25-34","Уфа"
"1097743",1672531,"Мужчина","25-34","Абакан"
