"","phone_id","user_id","dw_kind","platform","os"
"988048","67896",1723270,"courier","web","windows"
"988168","67898",1253944,"courier","app","ios"
"988605","680062",1161064,"courier","app","android"
"988617","68037",1305415,"courier","web","linux"
"988785","68086",108049,"courier","web","mac"
"989009","68106",1511462,"courier","app","mac"
"990471","68142",1560013,"courier","app","android"
"990794","68250",1661658,"courier","web","windows"
"990875","68253",1728435,"courier","web","windows"
"990891","68276",355288,"courier","app","ios"
"991674","68284",1368422,"courier","app","android"
"992634","68324",1234699,"courier","app","ios"
"993090","68329",1477180,"courier","web","windows"
"993153","68366",397984,"courier","web","windows"
"993393","684025",2459587,"courier","web","windows"
"993402","68456",1439554,"courier","app","android"
"993512","684623",159820,"courier","web","windows"
"993520","684683",184111,"courier","app","android"
"993524","68497",1514104,"courier","web","windows"
"994112","68524",1419193,"courier","web","mac"
"994350","68586",2872213,"courier","app","android"
"994355","68652",54684,"express_delivery","app","android"
"994487","68669",1815674,"courier","app","android"
"994787","68726",313136,"courier","app","ios"
"995512","68766",1443378,"courier","app","ios"
"995742","68841",1936947,"courier","app","android"
"996204","68859",1143098,"courier","web","linux"
"996276","68868",731227,"courier","web","windows"
"996348","68882",1564259,"courier","web","mac"
"997437","68891",1069749,"courier","app","ios"
"997593","68994",909301,"courier","app","android"
"997863","69184",1352780,"express_delivery","app","ios"
"998199","69196",1903905,"courier","app","ios"
"998248","69248",1528713,"courier","web","android"
"998488","69269",2015166,"courier","web","windows"
"998656","69276",313576,"courier","web","mac"
"998744","69305",1813282,"courier","web","ios"
"999332","69333",1641071,"courier","web","windows"
"999449","69343",1361978,"express_delivery","app","ios"
"1000317","69375",992452,"courier","app","ios"
"1000777","69376",2094038,"courier","app","android"
"1000858","69391",1751167,"courier","app","ios"
"1000860","69410",1839558,"courier","web","windows"
"1000885","69423",1810886,"courier","web","windows"
"1001263","69442",1679613,"courier","web","linux"
"1001419","69487",465239,"courier","app","android"
"1001549","69569",2111029,"courier","app","ios"
"1001675","69586",1921014,"courier","app","android"
"1001711","696",1209107,"courier","app","ios"
"1001966","69607",842785,"courier","web","windows"
"1002076","69625",247227,"courier","web","windows"
"1007117","69632",1813774,"courier","app","android"
"1007299","69734",1629769,"courier","app","android"
"1007537","69746",387288,"courier","app","ios"
"1007636","69763",1652085,"courier","app","android"
"1007892","6979",1550563,"courier","web","windows"
"1010580","69820",1594198,"courier","app","ios"
"1010643","69840",2015702,"courier","app","ios"
"1010663","69872",1760929,"courier","web","windows"
"1011059","69876",2327944,"courier","web","windows"
"1011104","69904",2015861,"courier","app","android"
"1011779","70096",2219200,"courier","app","windows"
"1011919","70110",1496897,"courier","web","windows"
"1011922","70110",2773977,"courier","web","windows"
"1011974","70154",661891,"courier","app","ios"
"1012310","70193",2018924,"courier","web","linux"
"1012319","70237",587856,"courier","app","ios"
"1013009","70256",1754310,"courier","app","android"
"1013029","70285",1683782,"courier","app","android"
"1013409","70293",1255847,"courier","web","mac"
"1013458","70315",2020248,"courier","app","ios"
"1013494","70469",2015679,"courier","app","ios"
"1013774","70470",2261588,"courier","web","windows"
"1013777","70470",2834232,"courier","web","windows"
"1013779","70546",1557850,"courier","app","android"
"1014354","70570",1841345,"courier","app","android"
"1014453","70579",2756545,"courier","app","ios"
"1014573","70587",1102537,"courier","app","ios"
"1014621","70589",1981785,"courier","app","android"
"1014855","70699",642834,"courier","app","ios"
"1014861","70989",2016513,"courier","app","android"
"1014949","71050",804398,"courier","app","android"
"1015455","71128",1650496,"courier","web","windows"
"1015695","71140",729813,"courier","app","ios"
"1015743","71186",1398850,"courier","web","windows"
"1015983","71197",1567438,"courier","app","android"
"1016165","71247",2022283,"courier","app","android"
"1016169","71334",1032826,"courier","app","android"
"1016785","71355",1545756,"courier","web","windows"
"1017145","71402",1795051,"courier","app","android"
"1017175","71425",1691485,"courier","app","ios"
"1017211","71485",414682,"courier","web","ios"
"1017717","71486",336803,"courier","web","android"
"1017925","71512",1633472,"courier","web","windows"
"1018005","71543",915827,"courier","app","ios"
"1019357","71578",786261,"courier","app","android"
"1019646","71682",1133749,"courier","app","windows"
"1019746","71756",1414595,"courier","app","ios"
"1019867","71814",975203,"courier","app","android"
"1020062","71858",416300,"courier","web","ios"
"1020286","71896",308062,"courier","web","windows"
"1020451","71914",728768,"courier","app","android"
"1021101","71939",1976167,"courier","app","android"
"1021211","7197",1587347,"courier","app","android"
"1021241","7206",1458527,"courier","app","android"
"1021423","72061",824516,"courier","web","windows"
"1021567","72062",1783901,"courier","web","windows"
"1021985","72092",1901186,"courier","app","android"
"1022489","72104",430409,"courier","app","ios"
"1022519","72106",728388,"courier","app","android"
"1022849","72147",1410608,"courier","app","android"
"1023189","72293",1775696,"courier","web","mac"
"1024336","72380",892662,"courier","app","ios"
"1024426","72512",2017976,"courier","web","android"
"1024430","72555",1766227,"courier","app","android"
"1024736","72578",1642010,"courier","app","ios"
"1025236","7266",580169,"courier","app","ios"
"1026562","72661",2018092,"courier","app","android"
"1026597","72683",27976,"courier","app","ios"
"1026622","72739",2018046,"courier","app","android"
"1026712","72827",1797559,"courier","web","android"
"1026833","73050",1217306,"courier","web","windows"
"1027127","73060",204696,"courier","app","android"
"1027727","73071",2017965,"courier","app","android"
"1027811","73107",448567,"courier","app","android"
"1028171","73132",1229570,"courier","app","ios"
"1028327","73133",154431,"courier","app","android"
"1028462","73145",239683,"courier","app","ios"
"1029390","73267",1643187,"courier","web","windows"
"1029426","73324",2416184,"courier","app","android"
"1029438","73452",1880590,"courier","web","mac"
"1029510","73531",1819540,"courier","app","android"
"1029654","73605",1752728,"courier","web","mac"
"1029726","73609",2018688,"courier","app","android"
"1029789","73626",1868250,"courier","web","windows"
"1029921","73667",395746,"courier","app","android"
"1030075","73740",913351,"courier","web","windows"
"1032002","73766",1648875,"pickup","web","android"
"1032266","73791",2019001,"courier","app","android"
"1032308","73833",1532637,"courier","web","windows"
"1032328","7392",1050075,"courier","web","windows"
"1043053","73975",2019680,"courier","app","android"
"1043102","74006",974987,"courier","app","android"
"1043939","74010",1874650,"courier","web","windows"
"1045469","74113",1494399,"courier","web","mac"
"1045678","74213",1782161,"courier","web","windows"
"1045768","74283",2021712,"courier","app","android"
"1045788","74301",2355899,"courier","app","android"
"1045789","74339",395677,"courier","web","windows"
"1046272","74342",2443185,"courier","app","android"
"1046276","74364",1678610,"courier","app","android"
"1046432","74365",1949344,"courier","app","ios"
"1046512","74370",1278303,"courier","web","mac"
"1046801","7440",1301066,"courier","app","ios"
"1048236","74458",92831,"courier","web","android"
"1048245","74479",2021480,"courier","web","windows"
"1048254","7451",1420595,"courier","web","mac"
"1048386","74595",1807039,"courier","app","ios"
"1048431","74663",1031170,"courier","web","windows"
"1048641","74717",1454698,"courier","app","ios"
"1049793","74760",1978560,"courier","app","ios"
"1049903","74773",1405487,"courier","app","ios"
"1050527","74777",2020841,"courier","app","android"
"1050657","74808",1117482,"courier","app","android"
"1051370","74846",1915063,"courier","web","mac"
"1051442","74883",1366164,"courier","web","windows"
"1051443","74906",1981788,"courier","app","android"
"1051560","74908",1804820,"courier","app","android"
"1051716","74947",304826,"courier","app","ios"
"1052199","74959",994042,"courier","app","android"
"1052407","74995",1224452,"courier","web","mac"
"1052679","75060",1244688,"courier","web","mac"
"1053036","75070",1716029,"courier","app","android"
"1053092","7511",304567,"courier","web","windows"
"1054764","7512",1203737,"courier","app","ios"
"1055270","75161",1471010,"courier","app","android"
"1055517","752",1643940,"courier","app","ios"
"1055559","75207",1597206,"courier","web","linux"
"1055564","7521",1391738,"courier","web","windows"
"1056040","75308",2020542,"courier","web","windows"
"1056075","75318",191958,"courier","web","windows"
"1056347","75338",800846,"courier","app","ios"
"1056455","75350",1644796,"courier","app","android"
"1056743","75435",811552,"courier","app","other"
"1056779","75572",357831,"courier","app","android"
"1057073","75592",1853330,"courier","app","ios"
"1057143","75711",2037464,"courier","app","android"
"1057159","75752",1588440,"courier","app","ios"
"1057294","75851",1279701,"courier","app","ios"
"1057486","75890",1956836,"courier","web","windows"
"1057756","75900",653780,"courier","app","ios"
"1057938","75984",1913868,"courier","app","ios"
"1058106","76044",1905440,"courier","app","ios"
"1058176","7605",1115963,"courier","app","android"
"1058536","76056",1276464,"courier","app","android"
"1058692","76113",1840059,"courier","web","windows"
"1058737","76174",2021371,"courier","web","android"
"1058769","76200",1073682,"courier","web","windows"
"1058817","76226",854994,"courier","app","android"
"1058999","76276",1573158,"courier","web","windows"
"1059398","76360",1829179,"courier","web","linux"
"1060223","76368",1878394,"courier","app","ios"
"1060239","76434",1767157,"courier","web","linux"
"1060295","76477",2021620,"courier","app","ios"
"1060399","76491",1847318,"courier","app","android"
"1060949","76529",1529547,"courier","web","windows"
"1061237","76596",835714,"courier","web","windows"
"1061424","76665",1800066,"courier","app","ios"
"1061564","76668",1517214,"courier","app","ios"
"1061628","76701",2022824,"courier","web","windows"
"1061670","76779",2022929,"courier","web","windows"
"1061700","76809",1155541,"courier","app","ios"
"1061830","7687",1113613,"courier","web","windows"
"1062336","76874",1537651,"courier","web","windows"
"1062505","76885",2019701,"courier","web","mac"
