"","CE_id","user_id","mean_rate","satisfaction","avg_check","timediff_order"
"948804","CE_4857",2490714,0,"NotDefined",122.365,17
"948808","CE_4858",2908422,1.11,"Detractors",162.815,131
"948809","CE_4859",1592914,1.11,"Detractors",162.815,131
"948817","CE_4860",252532,5,"Promoters",106.58,151
"948846","CE_4861",887703,5,"Promoters",106.58,151
"949909","CE_4862",1362615,3.83,"Passives",71.21,133
"949945","CE_4863",2568283,2.6,"Detractors",140.98,28
"949975","CE_4864",355931,3.33,"Passives",142.715,212
"949991","CE_4865",1326033,0.36,"Detractors",135.71,144
"949992","CE_4866",2492456,0.36,"Detractors",135.71,144
"950133","CE_4867",1849473,0,"NotDefined",72.99,138
"950135","CE_4868",2120806,2.27,"Detractors",242.895,132
"950167","CE_4869",2074440,3.12,"Passives",93.86,117
"950209","CE_4870",1322226,4.36,"Promoters",191.165,146
"950374","CE_4871",1342770,4.42,"Promoters",169.515,139
"951024","CE_4872",726166,2.29,"Detractors",96.635,232
"951234","CE_4873",1865852,3,NA,126.63,89
"951276","CE_4874",838263,4.6,"Promoters",109.275,213
"951386","CE_4875",1361967,2.77,"Detractors",117.805,140
"951594","CE_4876",2492207,2.5,"Detractors",86.92,16
"951598","CE_4877",2492224,0,"NotDefined",96.375,24
"951662","CE_4878",1544367,3.33,"Passives",402.355,25
"951671","CE_4879",2493488,0,"NotDefined",111.075,28
"951675","CE_4880",2494284,1.25,"Detractors",103,7
"951691","CE_4881",2495273,2.5,"Detractors",64.205,21
"951695","CE_4882",2520675,5,"Promoters",131.95,21
"951704","CE_4883",1244552,3.33,"Passives",111.915,146
"953072","CE_4884",2498050,0,"NotDefined",111.835,21
"953076","CE_4885",1551693,2.14,"Detractors",91.42,121
"953132","CE_4886",319329,0.67,"Detractors",131.04,127
"953327","CE_4887",731524,3.06,"Passives",151.11,230
"957927","CE_4888",2489973,2.5,"Detractors",99.535,7
"957933","CE_4889",1596286,1,"Detractors",152.57,127
"958188","CE_4890",1596405,4.33,"Promoters",118.88,128
"958518","CE_4891",1623721,1.18,"Detractors",100.455,127
"958631","CE_4892",2382120,1.18,"Detractors",100.455,127
"958791","CE_4893",1604883,4.17,"Promoters",77.89,111
"958833","CE_4894",1574229,2.92,"Detractors",142.6,130
"959013","CE_4895",1273411,3.07,"Passives",119.385,155
"959941","CE_4896",2903757,0,"NotDefined",184.38,29
"959943","CE_4897",2565854,0,"NotDefined",68.375,30
"959949","CE_4898",1531357,0,"NotDefined",106.96,137
"960165","CE_4899",2556090,2.5,"Detractors",93.015,30
"960166","CE_4900",1902783,2.5,"Detractors",160.935,102
"960246","CE_4901",2501217,2.25,"Detractors",161.935,11
"960255","CE_4902",2506620,5,"Promoters",125.06,30
"960264","CE_4903",1039132,2.87,"Detractors",107.295,167
"960446","CE_4904",1723467,3.89,"Passives",104.23,105
"960563","CE_4905",2503613,5,"Promoters",94.85,32
"960567","CE_4906",2505046,0,"NotDefined",155.535,21
"960568","CE_4907",2505460,0,"NotDefined",126.03,14
"960572","CE_4908",398511,3.67,"Passives",76.635,217
"960917","CE_4909",1097818,3.5,"Passives",109.21,116
"960981","CE_4910",2507029,0,"NotDefined",118.2,17
"960982","CE_4911",2507897,0,"NotDefined",142.995,33
"960986","CE_4912",2519558,2.5,"Detractors",84.975,15
"961002","CE_4913",1723674,4,"Promoters",111.98,105
"961156","CE_4914",2568529,1.67,"Detractors",73.52,30
"961174","CE_4915",2556428,0,"NotDefined",142.33,31
"961180","CE_4916",995714,4.03,"Promoters",183.48,187
"964661","CE_4917",1723878,2,"Detractors",146.17,114
"964761","CE_4918",1615247,3.58,"Passives",108.735,130
"965217","CE_4919",295065,3.38,"Passives",139.87,221
"966117","CE_4920",450741,3.79,"Passives",98.635,215
"966992","CE_4921",1496652,2.5,"Detractors",99.755,123
"967856","CE_4922",1732606,2.67,"Detractors",151.67,111
"967898","CE_4923",1294151,1.7,"Detractors",173.77,145
"968565","CE_4924",1420156,0.56,"Detractors",71.045,133
"968655","CE_4925",2512032,5,"Promoters",119.265,23
"968656","CE_4926",1539571,2.5,"Detractors",114.43,30
"968660","CE_4927",2264771,2.5,"Detractors",104.47,6
"968664","CE_4928",2574230,0,"NotDefined",71.095,6
"968666","CE_4929",2387660,1.5,"Detractors",126.335,6
"968670","CE_4930",1559579,0,"NotDefined",199.445,132
"968712","CE_4931",2521034,2.5,"Detractors",238.39,25
"968716","CE_4932",76165,2.5,"Detractors",93.155,7
"968722","CE_4933",2526385,5,"Promoters",198.645,25
"968726","CE_4934",106245,1.11,"Detractors",127.095,210
"968843","CE_4935",1186176,0.71,"Detractors",213.02,106
"968892","CE_4936",1193223,4.39,"Promoters",131.59,160
"970564","CE_4937",2558961,5,"Promoters",84.3,3
"970579","CE_4938",258952,1.67,"Detractors",114.71,140
"970759","CE_4939",1724844,3,NA,79.92,113
"970869","CE_4940",832095,0.77,"Detractors",86.325,110
"971051","CE_4941",990175,5,"Promoters",88.565,121
"971718","CE_4942",1647464,3.93,"Passives",198.525,123
"971984","CE_4943",2527472,0,"NotDefined",118.97,14
"971988","CE_4944",2525318,5,"Promoters",83.93,12
"972004","CE_4945",1275132,3.5,"Passives",130.68,149
"972160","CE_4946",2482720,2.5,"Detractors",107.48,14
"972166","CE_4947",2528397,0,"NotDefined",110.03,10
"972182","CE_4948",2529349,1.25,"Detractors",128.31,28
"972198","CE_4949",2726446,1.25,"Detractors",138.485,31
"972202","CE_4950",2505781,1,"Detractors",115.53,15
"972214","CE_4951",2532354,3.89,"Passives",198.02,14
"972277","CE_4952",1479963,4.65,"Promoters",128.025,112
"972661","CE_4953",1172587,3.75,"Passives",95.78,110
"972701","CE_4954",1518273,0,"NotDefined",305.29,155
"973526","CE_4955",1596460,4.94,"Promoters",81.435,125
"973958","CE_4956",791368,1.82,"Detractors",184.39,121
"974101","CE_4957",1725934,3,NA,268.205,109
"974173","CE_4958",1547837,5,"Promoters",131.785,132
"974182","CE_4959",1550598,1.67,"Detractors",72.955,134
"974467","CE_4960",743423,3.2,"Passives",100.515,199
"974707","CE_4961",211202,4,"Promoters",67.83,83
"974732","CE_4962",327692,3.86,"Passives",115.815,221
"975257","CE_4963",1087760,1.75,"Detractors",82.825,166
"975321","CE_4964",729346,2.22,"Detractors",151.155,222
"975699","CE_4965",2535616,2.5,"Detractors",133.73,27
"975703","CE_4966",2536358,4.25,"Promoters",81.24,32
"975719","CE_4967",1183998,2.69,"Detractors",75.265,158
"976023","CE_4968",1726961,0.9,"Detractors",167.97,95
"976123","CE_4969",637679,1.58,"Detractors",153.47,155
"976541","CE_4970",2539786,4.5,"Promoters",79.275,6
"976545","CE_4971",997389,2.3,"Detractors",152.905,176
"977051","CE_4972",2540617,4,"Promoters",64.9,8
"977055","CE_4973",1017581,3.47,"Passives",128.41,156
"977419","CE_4974",2540952,5,"Promoters",101.1,15
"977425","CE_4975",1552087,2.5,"Detractors",145.225,122
"977497","CE_4976",756240,5,"Promoters",141.445,187
"978147","CE_4977",1578901,0,"NotDefined",126.135,130
"978163","CE_4978",2574959,0,"NotDefined",133.26,2
"978167","CE_4979",2538769,0,"NotDefined",133.26,2
"978193","CE_4980",982932,5,"Promoters",95.505,12
"978199","CE_4981",2548362,2.5,"Detractors",120.84,31
"978217","CE_4982",1699662,0.48,"Detractors",158.69,101
"978417","CE_4983",1743359,4.18,"Promoters",355.795,109
"978740","CE_4984",1332990,2.77,"Detractors",129.615,148
"978861","CE_4985",1256455,1.17,"Detractors",135.255,148
"979851","CE_4986",823417,2.42,"Detractors",85.91,119
"980475","CE_4987",1525923,1,"Detractors",142.865,26
"980491","CE_4988",2546846,1.67,"Detractors",212.085,29
"980500","CE_4989",2551238,0,"NotDefined",186.135,11
"980504","CE_4990",2552622,2.5,"Detractors",69.525,8
"980508","CE_4991",1727374,1.8,"Detractors",97.305,117
"980533","CE_4992",2049757,5,"Promoters",172.61,53
"980557","CE_4993",1307145,2.62,"Detractors",145.99,114
"980561","CE_4994",339189,2.62,"Detractors",145.99,114
"980669","CE_4995",1195376,0.74,"Detractors",92.365,155
"981043","CE_4996",1743263,3.95,"Passives",80.67,118
"981195","CE_4997",1725380,5,"Promoters",95.46,102
"981259","CE_4998",1204678,4.38,"Promoters",151.36,158
"982585","CE_4999",1444452,2.97,"Detractors",81.445,142
"983833","CE_5000",1544723,5,"Promoters",188.075,128
"983869","CE_5001",849859,4.59,"Promoters",161.71,211
"986025","CE_5002",223543,4.79,"Promoters",100.92,153
"987005","CE_5003",482392,4.5,"Promoters",123.75,148
"987125","CE_5004",1400709,3.27,"Passives",258.45,141
"987257","CE_5005",2554041,3.33,"Passives",120.855,22
"987266","CE_5006",2704937,0,"NotDefined",97.79,10
"987267","CE_5007",2557197,0,"NotDefined",97.79,10
"987271","CE_5008",2560183,1.25,"Detractors",82.445,14
"987287","CE_5009",99610,3.04,"Passives",182.305,215
"987908","CE_5010",1728117,4.5,"Promoters",167.975,73
"988048","CE_5011",1723270,4.83,"Promoters",82.855,105
"988168","CE_5012",1253944,4.43,"Promoters",114.685,154
"988605","CE_5013",1161064,5,"Promoters",209.405,6
"988617","CE_5014",1305415,4,"Promoters",127.55,143
"988785","CE_5015",108049,1.29,"Detractors",169.71,190
"989009","CE_5016",1511462,4.82,"Promoters",118.68,135
"990471","CE_5017",1560013,3.88,"Passives",82.835,130
"990794","CE_5018",1661658,3.89,"Passives",106.06,117
"990875","CE_5019",1728435,1.25,"Detractors",67.565,52
"990891","CE_5020",355288,0.93,"Detractors",191.525,149
"991674","CE_5021",1368422,3.28,"Passives",128.46,143
"992634","CE_5022",1234699,3.63,"Passives",166.845,152
"993090","CE_5023",1477180,3.57,"Passives",149.345,133
"993153","CE_5024",397984,3.6,"Passives",181.145,209
"993393","CE_5025",2459587,3.33,"Passives",111.795,16
"993402","CE_5026",1439554,2.19,"Detractors",121.735,181
"993512","CE_5027",159820,0,"NotDefined",73.93,7
"993520","CE_5028",184111,2.5,"Detractors",162.05,5
"993524","CE_5029",1514104,4.48,"Promoters",104.565,139
"994112","CE_5030",1419193,0.57,"Detractors",190.735,147
"994350","CE_5031",2872213,4.64,"Promoters",90.53,180
"994355","CE_5032",54684,2.82,"Detractors",87.145,125
"994487","CE_5033",1815674,3.87,"Passives",120.705,109
"994787","CE_5034",313136,2.8,"Detractors",209.45,221
"995512","CE_5035",1443378,4.5,"Promoters",159.485,110
"995742","CE_5036",1936947,4.43,"Promoters",142.14,79
"996204","CE_5037",1143098,0.57,"Detractors",176.745,85
"996276","CE_5038",731227,1,"Detractors",76.19,221
"996348","CE_5039",1564259,3.61,"Passives",193.865,105
"997437","CE_5040",1069749,2.92,"Detractors",131.63,164
"997593","CE_5041",909301,4,"Promoters",111.43,178
"997863","CE_5042",1352780,2.38,"Detractors",126.325,123
"998199","CE_5043",1903905,3.33,"Passives",349.495,95
"998248","CE_5044",1528713,3.06,"Passives",100.02,148
"998488","CE_5045",2015166,0.92,"Detractors",147.95,93
"998656","CE_5046",313576,1,"Detractors",74.53,91
"998744","CE_5047",1813282,2.86,"Detractors",112.205,111
"999332","CE_5048",1641071,1.67,"Detractors",205.5,116
"999449","CE_5049",1361978,4.46,"Promoters",260.04,150
"1000317","CE_5050",992452,3.95,"Passives",113.19,175
"1000777","CE_5051",2094038,2.5,"Detractors",117.045,152
"1000858","CE_5052",1751167,5,"Promoters",215.305,103
"1000860","CE_5053",1839558,2.6,"Detractors",204.13,79
"1000885","CE_5054",1810886,4.44,"Promoters",128.105,109
"1001263","CE_5055",1679613,0,"NotDefined",289.21,104
"1001419","CE_5056",465239,2.3,"Detractors",106.765,92
"1001549","CE_5057",2111029,3.4,"Passives",159.13,91
"1001675","CE_5058",1921014,3.33,"Passives",191.78,79
"1001711","CE_5059",1209107,1.93,"Detractors",118.545,147
"1001966","CE_5060",842785,2.5,"Detractors",143.895,200
"1002076","CE_5061",247227,2.52,"Detractors",111.585,225
"1007117","CE_5062",1813774,3.46,"Passives",86.005,112
"1007299","CE_5063",1629769,4.29,"Promoters",110.62,122
"1007537","CE_5064",387288,3.7,"Passives",127.065,138
"1007636","CE_5065",1652085,2.77,"Detractors",140.735,112
"1007892","CE_5066",1550563,4.44,"Promoters",167.24,134
"1010580","CE_5067",1594198,3,NA,135.46,130
"1010643","CE_5068",2015702,5,"Promoters",103.895,91
"1010663","CE_5069",1760929,4.83,"Promoters",168.28,116
"1011059","CE_5070",2327944,5,"Promoters",145.3,54
"1011104","CE_5071",2015861,1.8,"Detractors",140.01,66
"1011779","CE_5072",2219200,2.5,"Detractors",200.91,64
"1011919","CE_5073",1496897,2,"Detractors",157.025,127
"1011922","CE_5074",2773977,2,"Detractors",157.025,127
"1011974","CE_5075",661891,4.06,"Promoters",93.825,219
"1012310","CE_5076",2018924,1.67,"Detractors",105.725,69
"1012319","CE_5077",587856,4.78,"Promoters",166.585,153
"1013009","CE_5078",1754310,0,"NotDefined",136.83,92
"1013029","CE_5079",1683782,3.68,"Passives",164.435,119
"1013409","CE_5080",1255847,4.29,"Promoters",99.685,130
"1013458","CE_5081",2020248,3.33,"Passives",86.805,70
"1013494","CE_5082",2015679,4.14,"Promoters",153.955,91
"1013774","CE_5083",2261588,1.25,"Detractors",78.39,120
"1013777","CE_5084",2834232,1.25,"Detractors",78.39,120
"1013779","CE_5085",1557850,2.24,"Detractors",129.605,135
"1014354","CE_5086",1841345,1.11,"Detractors",107.415,88
"1014453","CE_5087",2756545,3.39,"Passives",84.53,183
"1014573","CE_5088",1102537,4.17,"Promoters",277.92,162
"1014621","CE_5089",1981785,3,NA,119.955,88
"1014855","CE_5090",642834,2.31,"Detractors",164.13,164
"1014861","CE_5091",2016513,4,"Promoters",107.21,85
"1014949","CE_5092",804398,2.17,"Detractors",91.05,211
"1015455","CE_5093",1650496,1.93,"Detractors",59.425,116
"1015695","CE_5094",729813,3,NA,167.36,231
"1015743","CE_5095",1398850,2.93,"Detractors",118.92,135
"1015983","CE_5096",1567438,3.54,"Passives",61.9,83
"1016165","CE_5097",2022283,4.17,"Promoters",77.535,91
"1016169","CE_5098",1032826,3.89,"Passives",158.785,158
"1016785","CE_5099",1545756,1.67,"Detractors",155.805,134
"1017145","CE_5100",1795051,5,"Promoters",177.99,91
"1017175","CE_5101",1691485,1.5,"Detractors",107.12,115
"1017211","CE_5102",414682,2.09,"Detractors",124.245,142
"1017717","CE_5103",336803,3.15,"Passives",110.42,133
"1017925","CE_5104",1633472,3.75,"Passives",150.065,116
"1018005","CE_5105",915827,2.22,"Detractors",93.305,195
"1019357","CE_5106",786261,3.23,"Passives",115.21,103
"1019646","CE_5107",1133749,4.8,"Promoters",85.13,109
"1019746","CE_5108",1414595,3.64,"Passives",137.02,138
"1019867","CE_5109",975203,4.62,"Promoters",107.28,191
"1020062","CE_5110",416300,4.29,"Promoters",88.58,83
"1020286","CE_5111",308062,3.23,"Passives",109.165,204
"1020451","CE_5112",728768,4.12,"Promoters",146.755,231
"1021101","CE_5113",1976167,3.5,"Passives",179.2,71
"1021211","CE_5114",1587347,1.8,"Detractors",175.155,100
"1021241","CE_5115",1458527,4.08,"Promoters",104.47,145
"1021423","CE_5116",824516,4.58,"Promoters",115.02,115
"1021567","CE_5117",1783901,4.04,"Promoters",159.05,114
"1021985","CE_5118",1901186,4.29,"Promoters",101.91,100
"1022489","CE_5119",430409,2.5,"Detractors",149.89,79
"1022519","CE_5120",728388,4.73,"Promoters",70.795,109
"1022849","CE_5121",1410608,4.41,"Promoters",70.1,138
"1023189","CE_5122",1775696,1.29,"Detractors",133.53,108
"1024336","CE_5123",892662,2.9,"Detractors",116.9,195
"1024426","CE_5124",2017976,0.33,"Detractors",140.51,70
"1024430","CE_5125",1766227,3.94,"Passives",56.995,115
"1024736","CE_5126",1642010,4.7,"Promoters",207.29,122
"1025236","CE_5127",580169,3.97,"Passives",132.93,238
"1026562","CE_5128",2018092,0,"NotDefined",201.97,92
"1026597","CE_5129",27976,1,"Detractors",226.495,94
"1026622","CE_5130",2018046,3.67,"Passives",126.395,76
"1026712","CE_5131",1797559,2.73,"Detractors",70.925,101
"1026833","CE_5132",1217306,3.21,"Passives",102.53,124
"1027127","CE_5133",204696,4.56,"Promoters",107.77,205
"1027727","CE_5134",2017965,3.57,"Passives",116.87,87
"1027811","CE_5135",448567,3.5,"Passives",218.985,198
"1028171","CE_5136",1229570,2.3,"Detractors",104.105,145
"1028327","CE_5137",154431,3.56,"Passives",126.405,93
"1028462","CE_5138",239683,4.62,"Promoters",117.41,235
"1029390","CE_5139",1643187,2.5,"Detractors",109.76,125
"1029426","CE_5140",2416184,1.25,"Detractors",90.575,90
"1029438","CE_5141",1880590,3.75,"Passives",146.15,89
"1029510","CE_5142",1819540,3.75,"Passives",101.11,74
"1029654","CE_5143",1752728,0.62,"Detractors",128.935,107
"1029726","CE_5144",2018688,2.71,"Detractors",147.665,69
"1029789","CE_5145",1868250,1.91,"Detractors",123.57,105
"1029921","CE_5146",395746,2.27,"Detractors",97.195,149
"1030075","CE_5147",913351,2.88,"Detractors",83.94,200
"1032002","CE_5148",1648875,2.27,"Detractors",147.05,90
"1032266","CE_5149",2019001,3.33,"Passives",114.62,83
"1032308","CE_5150",1532637,2.25,"Detractors",132.025,88
"1032328","CE_5151",1050075,0.46,"Detractors",125.195,178
"1043053","CE_5152",2019680,2.86,"Detractors",107.435,79
"1043102","CE_5153",974987,3.41,"Passives",135.81,175
"1043939","CE_5154",1874650,2.98,"Detractors",112.43,103
"1045469","CE_5155",1494399,0.82,"Detractors",235.955,82
"1045678","CE_5156",1782161,5,"Promoters",118.83,102
"1045768","CE_5157",2021712,5,"Promoters",104.325,86
"1045788","CE_5158",2355899,3,NA,209.065,46
"1045789","CE_5159",395677,4.76,"Promoters",128.15,153
"1046272","CE_5160",2443185,0.73,"Detractors",150.825,145
"1046276","CE_5161",1678610,1.61,"Detractors",118.765,112
"1046432","CE_5162",1949344,1.88,"Detractors",142.835,92
"1046512","CE_5163",1278303,0,"NotDefined",100.04,121
"1046801","CE_5164",1301066,1.95,"Detractors",185.125,129
"1048236","CE_5165",92831,2.5,"Detractors",166.985,196
"1048245","CE_5166",2021480,0,"NotDefined",108.06,72
"1048254","CE_5167",1420595,2.46,"Detractors",96.69,127
"1048386","CE_5168",1807039,4.4,"Promoters",161.725,110
"1048431","CE_5169",1031170,2.86,"Detractors",149.13,169
"1048641","CE_5170",1454698,4.62,"Promoters",85.22,143
"1049793","CE_5171",1978560,3.5,"Passives",130.67,84
"1049903","CE_5172",1405487,3.92,"Passives",113.355,148
"1050527","CE_5173",2020841,3.56,"Passives",139.365,72
"1050657","CE_5174",1117482,4.83,"Promoters",128.735,163
"1051370","CE_5175",1915063,3.93,"Passives",153.72,95
"1051442","CE_5176",1366164,3.33,"Passives",64.265,66
"1051443","CE_5177",1981788,3.56,"Passives",88.28,91
"1051560","CE_5178",1804820,2.33,"Detractors",124.185,112
"1051716","CE_5179",304826,2.29,"Detractors",88.445,196
"1052199","CE_5180",994042,2.31,"Detractors",149.225,186
"1052407","CE_5181",1224452,2.81,"Detractors",179.77,143
"1052679","CE_5182",1244688,3.23,"Passives",128.245,157
"1053036","CE_5183",1716029,4.58,"Promoters",134.255,85
"1053092","CE_5184",304567,4.47,"Promoters",143.875,155
"1054764","CE_5185",1203737,4.77,"Promoters",91.595,120
"1055270","CE_5186",1471010,4.46,"Promoters",108.5,134
"1055517","CE_5187",1643940,3.57,"Passives",167.94,94
"1055559","CE_5188",1597206,4.38,"Promoters",98.145,169
"1055564","CE_5189",1391738,4.44,"Promoters",90.39,142
"1056040","CE_5190",2020542,3,NA,178.955,80
"1056075","CE_5191",191958,4.83,"Promoters",127.105,193
"1056347","CE_5192",800846,3.56,"Passives",684.015,91
"1056455","CE_5193",1644796,5,"Promoters",83.655,114
"1056743","CE_5194",811552,1.92,"Detractors",88.5,159
"1056779","CE_5195",357831,4.93,"Promoters",108.26,125
"1057073","CE_5196",1853330,1.67,"Detractors",146.45,107
"1057143","CE_5197",2037464,2.5,"Detractors",94.755,69
"1057159","CE_5198",1588440,5,"Promoters",78.47,87
"1057294","CE_5199",1279701,4.17,"Promoters",88.8,142
"1057486","CE_5200",1956836,3.89,"Passives",116.87,89
"1057756","CE_5201",653780,2.38,"Detractors",88.065,217
"1057938","CE_5202",1913868,4.17,"Promoters",170.02,90
"1058106","CE_5203",1905440,2.86,"Detractors",141.07,102
"1058176","CE_5204",1115963,4.61,"Promoters",189.98,141
"1058536","CE_5205",1276464,2.83,"Detractors",106.385,133
"1058692","CE_5206",1840059,0.83,"Detractors",107.385,76
"1058737","CE_5207",2021371,1,"Detractors",82.85,86
"1058769","CE_5208",1073682,3.17,"Passives",126.775,88
"1058817","CE_5209",854994,0.92,"Detractors",176.055,132
"1058999","CE_5210",1573158,2.74,"Detractors",156.005,123
"1059398","CE_5211",1829179,0.42,"Detractors",122.31,111
"1060223","CE_5212",1878394,2,"Detractors",106.52,104
"1060239","CE_5213",1767157,1.43,"Detractors",58.245,91
